"SITEID_07","zpSR","zpDen","zpDiv.Sh","Omni","W.Omni","zpSRr","phySR","phyDiv.Sh","phyDen.Ind","phyDen.BioV","phySRr","LAT_DD","LON_DD","LakeArea","LakeDepth","LakePerim","LakeEleva","HUC_2","HUC_8","ECO3","EPA_REG","Cond","DOC","NTL","PTL","Silica","pH","Temp","Sol","ECO_L3_NAM","NUT_REG","NUTREG_NAME","ECO_NUTA","ECO3_X_ORIGIN","STATE","DATE","ln_phyDen","ln_phySR","ln_phySRr","ln_zpDen","ln_zpSR","ln_zpSRr","ln_NTL","ln_PTL","Lat","ln_DOC","ln_Silica","ln_Temp","ln_Sol","ln_Cond","WOmni","WOmni2","Omni2"
"NLA06608-NELP-3355",13,33750,1.69881575603677,0.230769230769231,0.133333333333333,7.6886529334758,34,2.20302230749875,82754.52276,5198577.518,33.9139257645316,46.944789,-68.853062,6.690784749,5,1.075767785,379.87,1,1010003,58,"Region_1",33.43,3920,216,4,3099,7.32,19.21,5.055294118,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","EHIGH NATURAL","ME","8/29/2007",15.4638955918981,3.52636052461616,3.5238257195497,10.4267356963007,2.56494935746154,2.03974559697378,5.37527840768417,1.38629436111989,46.944789,8.27384693278451,8.03883475778775,2.95543097678047,1.62043603436045,3.50945370043201,0.133333333333333,0.0177777777777778,0.0532544378698225
"NLA06608-NELP-3586",19,46555.5555555556,2.2778988974801,0.157894736842105,0.186157517899761,12.0465176903376,27,2.68458103164265,147041.5622,110583545.72,26.9997743310161,45.752816,-69.077222,87.42549833,46.2,4.811178495,193.05,1,1020001,58,"Region_1",19.94,3190,138,3,4440,6.91,9.728222,5.025816993,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","EHIGH NATURAL","ME","8/30/2007",18.5212818631095,3.29583686600433,3.29582850785889,10.7484016215681,2.94443897916644,2.48877562981776,4.92725368515721,1.09861228866811,45.752816,8.06777619577889,8.39840965542627,2.27503114568711,1.61458802640116,2.99272776453369,0.186157517899761,0.0346546214706,0.0249307479224377
"NLA06608-NH250L",13,70428.5714285714,1.97642617662713,0.230769230769231,0.188640973630832,8.67272865596561,24,2.05728568288965,1237494.796,5829128080.9,23.9999985250993,43.840363,-71.127398,7.560866825,6,1.081450605,215.29,1,1060002,58,"Region_1",18.28,3510,292,12,914,7.04,21.1375,5.355751634,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","EHIGH NATURAL","NH","7/26/2007",22.486133268817,3.17805383034795,3.17805376889375,11.1623543039695,2.56494935746154,2.16018346514875,5.67675380226828,2.484906649788,43.840363,8.16337131645991,6.81783057145415,3.0510487142247,1.6781710552078,2.905807566026,0.188640973630832,0.0355854169323881,0.0532544378698225
"NLA06608-NH4912",16,32600,1.89449777372263,0.125,0.0408997955010225,9.98555644879715,20,1.91101085189279,1072444.399,575599729.2,19.9999818140648,43.023373,-72.01599,42.2153389,16.9,2.939896784,352.85,1,1070003,58,"Region_1",17.17,1910,177,4,3494,6.26,14.327778,5.402875817,"Northeastern Highlands","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","EHIGH NATURAL","NH","8/9/2007",20.1709230625118,2.99573227355399,2.99573136425682,10.3920675673548,2.77258872223978,2.30113969378743,5.17614973257383,1.38629436111989,43.023373,7.55485852104068,8.158802490694,2.66220017050102,1.68693137051487,2.84316367490938,0.0408997955010225,0.00167279327202546,0.015625
"NLA06608-NV:2",11,11421.7689263537,1.31679593591345,0.181818181818182,0.0197183098591549,6.28848251439749,13,1.11424157672659,5937382.604,1266339173.2,12.9407874963782,40.592943,-115.394285,4.379883508,3.7,0.827086195,2968.8,16,16040101,13,"Region_9",60.01,1570,124,11,617,8.74,10.86,7.10130719,"Central Basin and Range","III","Xeric West","III","WMTNS NATURAL","NV","9/21/2007",20.9593960341078,2.56494935746154,2.56038414474638,9.34327636844354,2.39789527279837,1.83871978793311,4.82028156560504,2.39789527279837,40.592943,7.35883089834235,6.42486902390539,2.38508631450579,1.96027887836848,4.09451121500142,0.0197183098591549,0.000388811743701647,0.0330578512396694
"NLA06608-NV:3",9,36663.2786409177,1.45207970037727,0.222222222222222,0.132673267326733,6.09282664619962,15,1.82961893316889,1699022.318,1349487033.8,14.9999877872722,41.026475,-115.087017,4.826142699,6.5,0.831869254,2554,16,16040101,13,"Region_9",63.41,2080,223,7,322,9.09,12.285714,6.973529412,"Central Basin and Range","III","Xeric West","III","WMTNS MAN-MADE","NV","9/20/2007",21.022990382225,2.70805020110221,2.70804938692003,10.509530951135,2.19722457733622,1.80711211955677,5.40717177146012,1.94591014905531,41.026475,7.64012317269536,5.77455154554441,2.50843712394238,1.94212146848894,4.14962157771194,0.132673267326733,0.0176021958631507,0.0493827160493827
"NLA06608-NV:4",9,5726.20451100546,1.14830924348505,0.333333333333333,0.606334841628959,6.20840049063571,6,0.171722282217184,97440440.478,817760349,4.49399904130544,37.301656,-115.126627,185.0144512,1.2,7.72354975,1021.03,15,15010011,13,"Region_9",1518,16250,3225,154,60326,8.89,17.7,6.936862745,"Central Basin and Range","III","Xeric West","III","WMTNS MAN-MADE","NV","9/17/2007",20.5220798797597,1.79175946922805,1.50274296043544,8.65280820122798,2.19722457733622,1.82590329282261,8.07868822922987,5.03695260241363,37.301656,9.69584818775788,11.0075184672311,2.87356463957978,1.9368496182769,7.32514895795557,0.606334841628959,0.367641940173215,0.111111111111111
"NLA06608-OH:19",11,1762.25568727972,1.7815551450357,0,0,8.52726258518802,24,1.76957655717863,240188.88,123701073.17,23.9613540324164,39.707435,-84.269652,4.793566755,2.4,1.030826109,251.26,5,5080002,55,"Region_5",200.5,5850,500,17,5628,9.18,26.3,5.641568627,"Eastern Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","OH","9/6/2007",18.6333785129112,3.17805383034795,3.17644228385485,7.47434990793192,2.39789527279837,2.14326839384283,6.21460809842219,2.83321334405622,39.707435,8.6741969402259,8.63550941823428,3.26956893918372,1.73016215219489,5.30081424674662,0,0,0
"NLA06608-OH:22",7,7083.64732479277,0.454280195738084,0.142857142857143,0.00265957446808511,4.20740362622638,16,1.43084950951041,47888.37355,18144908.301,15.9999526906586,40.080755,-83.032824,13.04385988,8.8,1.639851154,226.6,5,5060001,55,"Region_5",708,2420,244,3,1075,8.35,25.544444,5.702875817,"Eastern Corn Belt Plains","VI","Corn Belt and Northern Great Plains","VI","PLNLOW NATURAL","OH","9/5/2007",16.7139005449378,2.77258872223978,2.77258576540157,8.86554421290803,1.94591014905531,1.43684574158612,5.4971682252932,1.09861228866811,40.080755,7.79152281915073,6.98007594056176,3.24041983703405,1.74097057690664,6.56244409369372,0.00265957446808511,7.07333635129018e-06,0.0204081632653061
"NLA06608-R10BULLTR",11,4873.16421895861,1.16539226437198,0.181818181818182,0.474885844748858,4.89572044220755,17,0.729181394936458,3873696.71,2541351366,16.7382371585072,44.299985,-115.253959,27.93847918,14,2.222823062,2117.46,17,17050120,16,"Region_10",68.06,1210,88,3,7363,8.12,13.233333,6.369542484,"Idaho Batholith","II","Western Forested Mountains","II","WMTNS NATURAL","ID","8/16/2007",21.6559618103553,2.83321334405622,2.81769575237798,8.49149874204145,2.39789527279837,1.58836144435749,4.47733681447821,1.09861228866811,44.299985,7.09837563859079,8.90422273736872,2.58273887383612,1.85152764345676,4.22038966907276,0.474885844748858,0.225516565542837,0.0330578512396694
"NLA06608-R10CAPEHO",12,93000,1.19160331245784,0.25,0.130824372759857,5.6349836034148,27,2.11717290034218,823333.287,369940620.8,26.9999988130866,44.412769,-115.130707,13.49877778,4,2.182083617,1999.29,17,17060205,16,"Region_10",53.23,3690,318,10,12024,8,17.18,6.369542484,"Idaho Batholith","II","Western Forested Mountains","II","WMTNS NATURAL","ID","8/14/2007",19.7288530663992,3.29583686600433,3.29583682204457,11.4403547721354,2.484906649788,1.72899423771196,5.76205138278018,2.30258509299405,44.412769,8.21338173703457,9.39465993143281,2.84374591655611,1.85152764345676,3.97462214718467,0.130824372759857,0.0171150165080099,0.0625
"NLA06608-R10CHARLT",6,420800,1.54429953605392,0,0,5.97962645706018,16,1.60927970020098,1187851.857,1048827980.1,15.9999996295461,43.7447,-121.972108,52.43259047,24,4.094642631,1736.26,17,17070301,4,"Region_10",6.75,650,136,1,1988,6.72,17.921739,6.514509804,"Cascades","II","Western Forested Mountains","II","WMTNS NATURAL","OR","8/8/2007",20.7709391682616,2.77258872223978,2.77258869908641,12.9499129404056,1.79175946922805,1.78835810063695,4.91265488573605,0,43.7447,6.47697236288968,7.59488438721652,2.88601444524919,1.87403196661021,1.90954250488444,0,0,0
"NLA06608-R10COUNCI",10,10912.2807017544,1.0982644759653,0.2,0.157556270096463,5.03282322524774,17,1.7689680162256,724195.494,2184798071.7,16.9999574394425,46.266753,-121.629648,18.61505305,12,1.881026844,1289.66,17,17080004,4,"Region_10",39.49,680,39,1,11425,7.65,14.961538,5.542745098,"Cascades","II","Western Forested Mountains","II","WMTNS NATURAL","WA","8/22/2007",21.5047892455254,2.83321334405622,2.83321084049088,9.29764410388677,2.30258509299405,1.61598110403965,3.66356164612965,0,46.266753,6.52209279817015,9.34355921576241,2.70548277474863,1.71248988309125,3.67604747529856,0.157556270096463,0.0248239782467096,0.04
"NLA06608-R10DEERLA",8,50695.652173913,0.525653184351362,0.125,0.032590051457976,4.82576537424192,17,0.904808100906492,6457696.615,387855460.7,16.2113901080103,43.819275,-121.893625,20.91089571,6.2,1.886142889,1493.6,17,17070301,4,"Region_10",13.06,1710,191,4,7853,7.02,20.3,6.514509804,"Cascades","II","Western Forested Mountains","II","WMTNS NATURAL","OR","8/9/2007",19.7761433042142,2.83321334405622,2.78571408827124,10.8335954299634,2.07944154167984,1.57396934899694,5.25227342804663,1.38629436111989,43.819275,7.44424864949671,8.96865090337487,3.01062088604774,1.87403196661021,2.56955412384829,0.032590051457976,0.00106211145403352,0.015625
"NLA06608-R10FISHLA",11,9577.72745437592,1.19136709774515,0.181818181818182,0.385257301808067,4.41627836192831,25,2.07085866637849,1405155.63,3195069558.2,24.9999975921998,42.736902,-118.647249,6.973457668,6,1.111435953,2248.4,17,17120003,80,"Region_10",55.42,2420,279,13,11564,6.78,16.871429,7.058039216,"Northern Basin and Range","III","Xeric West","III","WMTNS NATURAL","OR","8/12/2007",21.8848746954935,3.2188758248682,3.21887572855619,9.16719562511827,2.39789527279837,1.48529734184513,5.63121178182137,2.56494935746154,42.736902,7.79152281915073,9.35565210313624,2.8256215995502,1.95416728148587,4.01494053943483,0.385257301808067,0.148423188596432,0.0330578512396694
"NLA06608-R10FOURMI",8,8411.76470588235,0.51565109693919,0.125,0.00699300699300699,3.33731770314942,19,2.02901039908237,1337037.073,2146828122.5,18.9999902783848,42.46935,-122.258622,264.5662622,40,10.5571022,1752.07,18,18010203,4,"Region_10",17.77,1400,143,4,3933,6.27,10.83871,6.547712418,"Cascades","II","Western Forested Mountains","II","WMTNS NATURAL","OR","8/7/2007",21.487257297911,2.94443897916644,2.94443846750235,9.03738656518583,2.07944154167984,1.2051674014554,4.96284463025991,1.38629436111989,42.46935,7.24422751560335,8.27715777243181,2.38312398523996,1.87911573948516,2.87751164216656,0.00699300699300699,4.89021468042447e-05,0.015625
"NLA06608-R10RAINYL",11,376333.333333333,1.6490702779662,0.363636363636364,0.628875110717449,7.28662765483358,15,1.52601051966266,632683.75,728400482.9,14.9999921802784,48.501411,-120.737873,21.95987131,27,1.978456868,1465.07,17,17020009,77,"Region_10",33.03,370,56,3,2271,7.41,8.170833,5.202091503,"North Cascades","II","Western Forested Mountains","II","WMTNS NATURAL","WA","8/19/2007",20.4063615687774,2.70805020110221,2.7080496797873,12.8382305544637,2.39789527279837,1.98604084020048,4.02535169073515,1.09861228866811,48.501411,5.91350300563827,7.72797554210556,2.10057086205884,1.64906075683716,3.4974162394027,0.628875110717449,0.395483904879884,0.132231404958678
"NLA06608-R10SQUAWL",16,245600,1.49139608392437,0.3125,0.480456026058632,7.07292996770556,22,1.97967266899732,678933.264,612958623.87,21.9999991409914,42.040047,-123.020334,17.84030853,33,2.566213462,921.21,17,17100309,78,"Region_10",249.2,2310,150,4,12478,8.51,10.542857,6.125490196,"Klamath Mountains","II","Western Forested Mountains","II","WMTNS NATURAL","OR","8/24/2007",20.2338079938573,3.09104245335832,3.09104241431247,12.4114594752551,2.77258872223978,1.95627481664835,5.01063529409626,1.38629436111989,42.040047,7.74500280351584,9.43172237267073,2.35544856900098,1.8124587852284,5.5182557869133,0.480456026058632,0.230837992976053,0.09765625
"NLA06608-R10ULAKE",6,7827.58620689655,1.25742007091308,0,0,4.24641491854412,21,1.3711456965891,7667556.15,5729427676.3,20.9999913053221,47.427764,-123.074122,6.473335878,3.3,1.946540455,144.98,17,17110018,2,"Region_10",11.08,5350,312,10,556,6.36,20.7,5.122614379,"Puget Lowland","II","Western Forested Mountains","II","WMTNS NATURAL","WA","8/21/2007",22.4688814807124,3.04452243772342,3.04452202369106,8.96540946647707,1.79175946922805,1.44607507837116,5.74300318780948,2.30258509299405,47.427764,8.58485183989005,6.32076829425058,3.03013370027132,1.63366492962736,2.40514168131914,0,0,0
"NLA06608-R10YELLOW",12,99047.6190476191,0.984094626339787,0.166666666666667,0.0673076923076923,5.02058308583225,19,1.64348041707748,1530280.238,221248115,18.9899681628269,44.000621,-114.875721,79.10293359,20,4.86391365,2156.95,17,17060201,16,"Region_10",26.31,1030,36,3,6663,7.25,11.838095,6.238104575,"Idaho Batholith","II","Western Forested Mountains","II","WMTNS NATURAL","ID","8/15/2007",19.214795322042,2.94443897916644,2.94391084829972,11.5033560139541,2.484906649788,1.61354607951468,3.58351893845611,1.09861228866811,44.000621,6.93731408122368,8.80432511256254,2.47132272124056,1.83067638223233,3.2699490950522,0.0673076923076923,0.00453032544378698,0.0277777777777778
"NLA06608-R31",9,6203.47394540943,0.972067875298687,0.111111111111111,0.0114285714285714,6.28463950188464,22,2.43701895095178,1113467.015,114425855.3,21.9999300953097,39.39897,-76.98388,113.8823289,9.1,12.08056748,162.29,2,2060003,64,"Region_3",162.6,2230,1103,8,5904,7.73,22.18,5.701895425,"Northern Piedmont","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","MD","7/30/2007",18.5554376192412,3.09104245335832,3.09103927586735,8.73286472789175,2.19722457733622,1.83810848190624,7.0057890192535,2.07944154167984,39.39897,7.70975686445416,8.68338536628031,3.09919098192222,1.74079865026618,5.09129319711371,0.0114285714285714,0.000130612244897959,0.0123456790123457
"NLA06608-R314",15,15534.5371166523,1.79627404818741,0.133333333333333,0.0313653136531365,9.90309709044086,25,0.173940443263564,22411554.424,1543000618.8,20.0129466723862,37.394115,-78.637447,46.65277974,5.3,5.920229438,135.78,2,2080207,45,"Region_3",45.59,3010,230,11,8838,7.56,25.383333,5.695620915,"Piedmont","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","VA","8/15/2007",21.1569948113643,3.2188758248682,2.99637939774327,9.6508210252231,2.70805020110221,2.29284754563539,5.4380793089232,2.39789527279837,37.394115,8.00969535774292,9.08681588569068,3.23409277754108,1.73969761905083,3.81968839422535,0.0313653136531365,0.000983782900559633,0.0177777777777778
"NLA06608-R315",18,12288.9565458068,1.74908011673392,0.222222222222222,0.231981981981982,9.30965280885425,28,0.593476499220727,16622562.163,554994369.81,21.4284258633918,38.328785,-79.227717,20.08470786,7,1.937957932,614.39,2,2070005,67,"Region_3",34.29,1370,101,4,4252,7.32,22.45,5.473137255,"Ridge and Valley","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","VA","8/28/2007",20.1344685271728,3.3322045101752,3.06471835197615,9.41645629625481,2.89037175789616,2.23105179831157,4.61512051684126,1.38629436111989,38.328785,7.22256601882217,8.35514473946184,3.11129061418826,1.69985199041483,3.53485376647483,0.231981981981982,0.0538156399642886,0.0493827160493827
"NLA06608-R318",10,27130.3258145363,1.30700564432332,0.2,0.41108545034642,6.10996714500513,21,1.1151298815243,580237.4186,382065633.87,20.9727573860844,37.315287,-79.819212,28.37747539,11,4.960131104,586.51,3,3010101,66,"Region_3",32.24,2540,235,8,11999,7.41,18.936364,5.591568627,"Blue Ridge","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","VA","8/16/2007",19.7611029682257,3.04452243772342,3.04322432821441,10.208407414963,2.30258509299405,1.80992139591948,5.45958551414416,2.07944154167984,37.315287,7.83991936001258,9.39257859196439,2.94108409467163,1.72125986086156,3.47320791763843,0.41108545034642,0.168991247486519,0.04
"NLA06608-R319",18,13052.706048815,1.5813500593236,0.277777777777778,0.260162601626016,6.85693063134878,28,0.320522974261095,76918755.3,4133774816.5,24.577139519896,37.344722,-77.1802,27.00536224,2.1,3.760861415,8.65,2,2080206,65,"Region_3",54.52,14010,531,37,8957,6.64,21.24,5.815816993,"Southeastern Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","VA","9/18/2007",22.142456825629,3.3322045101752,3.20181672307361,9.47675075131717,2.89037175789616,1.92525991177866,6.27476202124194,3.61091791264422,37.344722,9.54752663933105,9.10019062847519,3.05588619637374,1.76058127360823,3.99856760682833,0.260162601626016,0.0676845792848172,0.0771604938271605
"NLA06608-R32",10,4890.25177533893,1.51373544052203,0.1,0.115511551155116,7.24588860640763,22,0.922563487941675,2683076.8686,122052820.83,21.5731875536667,39.510833,-79.142764,132.0577177,21,13.75006573,449.87,2,2070002,67,"Region_3",111.4,1560,505,3,3886,7.23,20.915789,5.627124183,"Ridge and Valley","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","MD","8/1/2007",18.6199644666214,3.09104245335832,3.07145122665819,8.49499906894284,2.30258509299405,1.98043421923957,6.22455842927536,1.09861228866811,39.510833,7.35244110024358,8.26513562993738,3.04050432830407,1.7275985093386,4.71312732749318,0.115511551155116,0.0133429184502609,0.01
"NLA06608-R322",17,18185.618729097,2.10475160309266,0.235294117647059,0.0505747126436782,10.9147417889506,30,1.03169058746921,9202908.906,2419339715.7,29.4321206589255,36.807826,-80.079728,1170.62307,41,139.1998681,296.72,3,3010103,45,"Region_3",55.93,1650,219,7,10023,7.47,16.0875,5.616601307,"Piedmont","IX","Southeastern Temperate Forested Plains and Hills","IX","EHIGH MAN-MADE","VA","9/4/2007",21.606760495134,3.40119738166216,3.38208661737703,9.80838638098839,2.83321334405622,2.39011433318985,5.3890717298165,1.94591014905531,36.807826,7.40853056689463,9.21263773102487,2.77804257292224,1.72572673132665,4.0241009088335,0.0505747126436782,0.00255780155899062,0.055363321799308
"NLA06608-R323",16,17532.1463897132,1.31640763309973,0.4375,0.356840620592384,6.44716902051199,25,0.770204442422849,20729904.27,2673756692.2,24.5474474466467,36.841537,-76.649661,259.1218849,7.5,44.9480394,9.04,2,2080208,63,"Region_3",208.1,5120,629,26,3788,8.05,22.1125,5.803921569,"Middle Atlantic Coastal Plain","XIV","Eastern Coastal Plain","CPL","PLNLOW MAN-MADE","VA","9/19/2007",21.7067503212844,3.2188758248682,3.20060787517488,9.77179141136199,2.77258872223978,1.86364112290929,6.44413125670044,3.25809653802148,36.841537,8.54090971803355,8.23959345430597,3.0961430594859,1.75853382166392,5.33801873339959,0.356840620592384,0.127335228504757,0.19140625
"NLA06608-R324",16,7867.89703739679,1.28293282595032,0.125,0.0216049382716049,10.5690997666918,27,1.34524679181703,4219809.567,4231404745.9,26.9668357981712,37.357963,-76.830652,359.8780203,16,53.31628896,18.13,2,2080206,65,"Region_3",171.5,3580,366,6,2419,7.76,16.952941,5.777124183,"Southeastern Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","VA","9/20/2007",22.1657998661038,3.29583686600433,3.29460780724952,8.97054609317482,2.77258872223978,2.35793462754097,5.90263333340137,1.79175946922805,37.357963,8.18311807939475,7.79110951061003,2.83044132909977,1.75390601267334,5.14458326660599,0.0216049382716049,0.00046677335771986,0.015625
"NLA06608-R326",20,10664.3356643357,1.54486239076827,0.3,0.0468384074941452,10.5922045246136,28,0.405929779414052,149128855.65,15257058629,25.8719484091474,37.43234,-76.906472,433.2759339,7,56.9045875,0,2,2080206,65,"Region_3",85.09,5540,740,31,3970,7.34,23.464286,5.777124183,"Southeastern Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","VA","9/18/2007",23.4483080938308,3.3322045101752,3.25315930875219,9.27466033776374,2.99573227355399,2.36011830835619,6.60665018619822,3.43398720448515,37.43234,8.61974977974133,8.28652137368124,3.15547952048597,1.75390601267334,4.44370951986147,0.0468384074941452,0.0021938364165876,0.09
"NLA06608-R328",11,12049.1374803973,1.08113483495296,0.181818181818182,0.462039045553145,6.29169965723115,27,0.346687807682921,8566201.4605,524420583.29,22.6471782599946,37.042659,-80.87554,73.70344605,12.6,12.61239833,657.7,5,5050001,67,"Region_3",62.9,3050,277,9,2616,7.55,21.533333,5.660653595,"Ridge and Valley","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","VA","9/6/2007",20.0778045602086,3.29583686600433,3.12003526403561,9.39674835796668,2.39789527279837,1.83923124998666,5.62401750618734,2.19722457733622,37.042659,8.02289686960146,7.86940171257709,3.06960210664057,1.73353936169664,4.1415461637064,0.462039045553145,0.213480079615662,0.0330578512396694
"NLA06608-R333",16,11475.4098360656,1.46802253510865,0.4375,0.379790940766551,9.50300260972573,28,1.16921614226495,16780802.938,4279609221.8,27.8897840537689,37.303695,-76.707685,79.72381063,9.2,16.03386993,8.76,2,2080107,65,"Region_3",314.2,3150,366,22,3331,8.22,21.44,5.777124183,"Southeastern Plains","IX","Southeastern Temperate Forested Plains and Hills","IX","PLNLOW MAN-MADE","VA","9/17/2007",22.177127539054,3.3322045101752,3.32826045882595,9.34796174985223,2.77258872223978,2.25160781285039,5.90263333340137,3.09104245335832,37.303695,8.05515773181968,8.11102783819368,3.0652583362026,1.75390601267334,5.75002972582152,0.379790940766551,0.144241158688341,0.19140625
"NLA06608-R334",12,2131.18374558304,1.30992550995712,0.25,0.0155440414507772,6.23444459744083,24,1.18696147730502,187735.6811,254054107.54,23.9777326443417,39.514306,-78.156495,82.81478383,3.4,10.07462366,335.19,2,2070004,67,"Region_3",27.33,4420,311,12,2058,6.87,26.775,5.396601307,"Ridge and Valley","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","WV","8/8/2007",19.3530578241079,3.17805383034795,3.17712559318333,7.66443285343215,2.484906649788,1.83008949696716,5.73979291217923,2.484906649788,39.514306,8.39389497507174,7.62948991639399,3.28746861633381,1.68576936783012,3.30798499993998,0.0155440414507772,0.00024161722462348,0.0625
"NLA06608-R336",12,2229.72972972973,1.15351966559433,0.333333333333333,0.0808080808080808,7.18738226892479,2,0.022340380129666,597567.291,10945294680,1.9999999991578,37.974885,-80.953739,6.966560252,5.4,1.738367431,748.38,5,5050004,69,"Region_3",17.57,3090,169,4,1484,6.74,25.316667,5.660653595,"Central Appalachians","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","WV","8/21/2007",23.1161754912683,0.693147180559945,0.693147180138843,7.70963565967855,2.484906649788,1.97232702601363,5.12989871492307,1.38629436111989,37.974885,8.03592636989179,7.30249642372733,3.23146295354023,1.73353936169664,2.86619290219901,0.0808080808080808,0.00652994592388532,0.111111111111111
"NLA06608-R34",7,10020.0803212851,1.43536833718922,0.285714285714286,0.214428857715431,5.65919342222467,17,1.25367957303285,426264.6398,238650052.46,16.9319819735792,40.270346,-78.682256,18.92982358,6.3,2.224583946,726.79,5,5010007,69,"Region_3",27.78,2150,309,3,17864,6.54,19.571429,5.489150327,"Central Appalachians","XI","The Central and Eastern Forested Uplands","XI","EHIGH MAN-MADE","PA","8/28/2007",19.290508821236,2.83321334405622,2.82920425802187,9.21234639070305,1.94591014905531,1.733281377153,5.73334127689775,1.09861228866811,40.270346,7.67322312112171,9.79054279351999,2.97407079867062,1.70277347614847,3.3243163373262,0.214428857715431,0.0459797350211445,0.0816326530612245
"NLA06608-R5:KATHRYN",16,8032.63256981487,2.18944168346299,0.25,0.015625,10.3695622688385,27,0.728397133903049,10933489.134,1377670119.33,24.9832237366337,46.381969,-88.724713,65.04752696,9.1,5.505413761,474.1,4,4020102,50,"Region_5",85.33,5280,405,7,2509,7.89,19.616667,5.476993464,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW NATURAL","MI","8/22/2007",21.0436595899722,3.29583686600433,3.21820454907836,8.99126759503245,2.77258872223978,2.33887481005239,6.00388706710654,1.94591014905531,46.381969,8.57168137670031,7.82763954636642,2.97637956203053,1.70055631244685,4.44652609254849,0.015625,0.000244140625,0.0625
"NLA06608-R5:OTTAWA",9,22184.493491794,1.17771607342647,0.111111111111111,0.0076530612244898,4.25660607949819,17,1.29191472972611,742643.2928,678494776.18,16.7481454390214,46.083918,-88.76232,214.2154547,25.9,6.907315343,467.3,4,4030106,50,"Region_5",231.1,2380,148,3,7827,8.49,13.4125,5.476993464,"Northern Lakes and Forests","VIII","Nutrient Poor Largely Glaciated Upper Midwest and Northeast","VIII","PLNLOW NATURAL","MI","8/23/2007",20.3353873381381,2.83321334405622,2.81828753208273,10.007148832441,2.19722457733622,1.44847214779772,4.99721227376411,1.09861228866811,46.083918,7.77485576666552,8.96533457380484,2.59618710795682,1.70055631244685,5.44285051728033,0.0076530612244898,5.85693461057893e-05,0.0123456790123457
"NLA06608-R7101",15,73357.7859286429,1.64706089274752,0.266666666666667,0.404545454545455,9.64288809699373,42,3.15126311571185,63102207.75,19121536060,41.9877141295675,42.526174,-100.668437,255.5777259,1.5,10.76070727,896.43,10,10150004,44,"Region_7",351.9,29380,6880,363,3188,8.82,17.466667,6.035490196,"Nebraska Sand Hills","IV","Great Plains Grass and Shrublands","IVnat","PLNLOW NATURAL","NE","9/18/2007",23.6740810792089,3.73766961828337,3.73737705476625,11.2031039255676,2.70805020110221,2.26622065887663,8.83637393092739,5.89440283426485,42.526174,10.2880694497279,8.06714903991011,2.86029432174286,1.79765707676869,5.86334704432754,0.404545454545455,0.163657024793388,0.0711111111111111
"NLA06608-R7103",10,8077.35621917596,1.49964197207881,0.1,0.00480769230769231,6.15567487617243,43,2.73884605621335,27524659.04,8428364990,42.9022725015282,42.578207,-100.688615,78.14503396,1.2,6.063920646,890.33,10,10150004,44,"Region_7",325.3,27800,9359,839,61911,8.54,17.366667,6.035490196,"Nebraska Sand Hills","IV","Great Plains Grass and Shrublands","IVnat","PLNLOW NATURAL","NE","9/18/2007",22.854868638785,3.76120011569356,3.7589247965946,8.99681989737631,2.30258509299405,1.81737440044489,9.14409372615726,6.73221070646721,42.578207,10.2327912996787,11.0334531488622,2.85455267928507,1.79765707676869,5.78474783347931,0.00480769230769231,2.31139053254438e-05,0.01
"NLA06608-R7104",6,494.462025316456,1.61425942734413,0,0,5.94357075852697,35,2.69747887299729,20249094.73,13468774769,34.9995363188717,42.526966,-100.717256,29.21517991,1.1,4.067566315,903.68,10,10150004,44,"Region_7",384.8,33430,4166,1719,18604,8.82,18.35,6.035490196,"Nebraska Sand Hills","IV","Great Plains Grass and Shrublands","IVnat","PLNLOW NATURAL","NE","9/18/2007",23.3236398632464,3.55534806148941,3.55533481336942,6.20347035401174,1.79175946922805,1.78231009056276,8.33471162182092,7.44949800538285,42.526966,10.4172089794141,9.83113189034399,2.90962957450058,1.79765707676869,5.95272371879155,0,0,0
